[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1593] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 71,16]; Defender #1: [DIR: 1; POS: 103,32]; Defender #2: [DIR: 3; POS: 5,92]; Defender #3: [DIR: 1; POS: 99,92]; 
[Tick #1594] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 71,16]; Defender #1: [DIR: 1; POS: 103,32]; Defender #2: [DIR: 3; POS: 5,92]; Defender #3: [DIR: 1; POS: 99,92]; 
[Tick #1595] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 72,16]; Defender #1: [DIR: 1; POS: 104,32]; Defender #2: [DIR: 2; POS: 4,92]; Defender #3: [DIR: 1; POS: 100,92]; 
[Tick #1596] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 72,16]; Defender #1: [DIR: 1; POS: 104,32]; Defender #2: [DIR: 2; POS: 4,92]; Defender #3: [DIR: 1; POS: 100,92]; 
[Tick #1597] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 73,16]; Defender #1: [DIR: 1; POS: 105,32]; Defender #2: [DIR: 2; POS: 4,93]; Defender #3: [DIR: 1; POS: 101,92]; 
[Tick #1598] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 73,16]; Defender #1: [DIR: 1; POS: 105,32]; Defender #2: [DIR: 2; POS: 4,93]; Defender #3: [DIR: 1; POS: 101,92]; 
[Tick #1599] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 74,16]; Defender #1: [DIR: 1; POS: 106,32]; Defender #2: [DIR: 2; POS: 4,94]; Defender #3: [DIR: 1; POS: 102,92]; 
[Tick #1600] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 74,16]; Defender #1: [DIR: 1; POS: 106,32]; Defender #2: [DIR: 2; POS: 4,94]; Defender #3: [DIR: 1; POS: 102,92]; 
[Tick #1601] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 75,16]; Defender #1: [DIR: 1; POS: 107,32]; Defender #2: [DIR: 2; POS: 4,95]; Defender #3: [DIR: 1; POS: 103,92]; 
[Tick #1602] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 75,16]; Defender #1: [DIR: 1; POS: 107,32]; Defender #2: [DIR: 2; POS: 4,95]; Defender #3: [DIR: 1; POS: 103,92]; 
[Tick #1603] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 76,16]; Defender #1: [DIR: 1; POS: 108,32]; Defender #2: [DIR: 2; POS: 4,96]; Defender #3: [DIR: 2; POS: 104,92]; 
[Tick #1604] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 76,16]; Defender #1: [DIR: 1; POS: 108,32]; Defender #2: [DIR: 2; POS: 4,96]; Defender #3: [DIR: 2; POS: 104,92]; 
[Tick #1605] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 77,16]; Defender #1: [DIR: 1; POS: 0,32]; Defender #2: [DIR: 2; POS: 4,97]; Defender #3: [DIR: 2; POS: 104,93]; 
[Tick #1606] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 77,16]; Defender #1: [DIR: 1; POS: 0,32]; Defender #2: [DIR: 2; POS: 4,97]; Defender #3: [DIR: 2; POS: 104,93]; 
[Tick #1607] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 78,16]; Defender #1: [DIR: 1; POS: 1,32]; Defender #2: [DIR: 2; POS: 4,98]; Defender #3: [DIR: 2; POS: 104,94]; 
[Tick #1608] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 78,16]; Defender #1: [DIR: 1; POS: 1,32]; Defender #2: [DIR: 2; POS: 4,98]; Defender #3: [DIR: 2; POS: 104,94]; 
[Tick #1609] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 79,16]; Defender #1: [DIR: 1; POS: 2,32]; Defender #2: [DIR: 2; POS: 4,99]; Defender #3: [DIR: 2; POS: 104,95]; 
[Tick #1610] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 79,16]; Defender #1: [DIR: 1; POS: 2,32]; Defender #2: [DIR: 2; POS: 4,99]; Defender #3: [DIR: 2; POS: 104,95]; 
[Tick #1611] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 80,16]; Defender #1: [DIR: 1; POS: 3,32]; Defender #2: [DIR: 2; POS: 4,100]; Defender #3: [DIR: 2; POS: 104,96]; 
[Tick #1612] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 80,16]; Defender #1: [DIR: 1; POS: 3,32]; Defender #2: [DIR: 2; POS: 4,100]; Defender #3: [DIR: 2; POS: 104,96]; 
[Tick #1613] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 81,16]; Defender #1: [DIR: 1; POS: 4,32]; Defender #2: [DIR: 2; POS: 4,101]; Defender #3: [DIR: 2; POS: 104,97]; 
[Tick #1614] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 81,16]; Defender #1: [DIR: 1; POS: 4,32]; Defender #2: [DIR: 2; POS: 4,101]; Defender #3: [DIR: 2; POS: 104,97]; 
[Tick #1615] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 82,16]; Defender #1: [DIR: 1; POS: 5,32]; Defender #2: [DIR: 2; POS: 4,102]; Defender #3: [DIR: 2; POS: 104,98]; 
[Tick #1616] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 83,16]; Defender #1: [DIR: 1; POS: 6,32]; Defender #2: [DIR: 2; POS: 4,103]; Defender #3: [DIR: 2; POS: 104,99]; 
[Tick #1617] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 84,16]; Defender #1: [DIR: 1; POS: 7,32]; Defender #2: [DIR: 2; POS: 4,104]; Defender #3: [DIR: 2; POS: 104,100]; 
[Tick #1618] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 85,16]; Defender #1: [DIR: 1; POS: 8,32]; Defender #2: [DIR: 2; POS: 4,105]; Defender #3: [DIR: 2; POS: 104,101]; 
[Tick #1619] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 86,16]; Defender #1: [DIR: 1; POS: 9,32]; Defender #2: [DIR: 2; POS: 4,106]; Defender #3: [DIR: 2; POS: 104,102]; 
[Tick #1620] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 87,16]; Defender #1: [DIR: 1; POS: 10,32]; Defender #2: [DIR: 2; POS: 4,107]; Defender #3: [DIR: 2; POS: 104,103]; 
[Tick #1621] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 88,16]; Defender #1: [DIR: 1; POS: 11,32]; Defender #2: [DIR: 2; POS: 4,108]; Defender #3: [DIR: 2; POS: 104,104]; 
[Tick #1622] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 89,16]; Defender #1: [DIR: 0; POS: 12,32]; Defender #2: [DIR: 2; POS: 4,109]; Defender #3: [DIR: 2; POS: 104,105]; 
[Tick #1623] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 90,16]; Defender #1: [DIR: 0; POS: 12,31]; Defender #2: [DIR: 2; POS: 4,110]; Defender #3: [DIR: 2; POS: 104,106]; 
[Tick #1624] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 91,16]; Defender #1: [DIR: 0; POS: 12,30]; Defender #2: [DIR: 2; POS: 4,111]; Defender #3: [DIR: 2; POS: 104,107]; 
[Tick #1625] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 92,16]; Defender #1: [DIR: 0; POS: 12,29]; Defender #2: [DIR: 2; POS: 4,112]; Defender #3: [DIR: 2; POS: 104,108]; 
[Tick #1626] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 93,16]; Defender #1: [DIR: 0; POS: 12,28]; Defender #2: [DIR: 2; POS: 4,113]; Defender #3: [DIR: 2; POS: 104,109]; 
[Tick #1627] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 94,16]; Defender #1: [DIR: 0; POS: 12,27]; Defender #2: [DIR: 2; POS: 4,114]; Defender #3: [DIR: 2; POS: 104,110]; 
[Tick #1628] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 95,16]; Defender #1: [DIR: 0; POS: 12,26]; Defender #2: [DIR: 2; POS: 4,115]; Defender #3: [DIR: 2; POS: 104,111]; 
[Tick #1629] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 96,16]; Defender #1: [DIR: 0; POS: 12,25]; Defender #2: [DIR: 1; POS: 4,116]; Defender #3: [DIR: 2; POS: 104,112]; 
[Tick #1630] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 96,17]; Defender #1: [DIR: 0; POS: 12,24]; Defender #2: [DIR: 1; POS: 5,116]; Defender #3: [DIR: 2; POS: 104,113]; 
[Tick #1631] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 96,18]; Defender #1: [DIR: 0; POS: 12,23]; Defender #2: [DIR: 1; POS: 6,116]; Defender #3: [DIR: 2; POS: 104,114]; 
[Tick #1632] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 96,19]; Defender #1: [DIR: 0; POS: 12,22]; Defender #2: [DIR: 1; POS: 7,116]; Defender #3: [DIR: 2; POS: 104,115]; 
[Tick #1633] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 96,20]; Defender #1: [DIR: 0; POS: 12,21]; Defender #2: [DIR: 1; POS: 8,116]; Defender #3: [DIR: 3; POS: 104,116]; 
[Tick #1634] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 96,21]; Defender #1: [DIR: 0; POS: 12,20]; Defender #2: [DIR: 1; POS: 9,116]; Defender #3: [DIR: 3; POS: 103,116]; 
[Tick #1635] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 96,22]; Defender #1: [DIR: 0; POS: 12,19]; Defender #2: [DIR: 1; POS: 10,116]; Defender #3: [DIR: 3; POS: 102,116]; 
[Tick #1636] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 96,23]; Defender #1: [DIR: 0; POS: 12,18]; Defender #2: [DIR: 1; POS: 11,116]; Defender #3: [DIR: 3; POS: 101,116]; 
[Tick #1637] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 96,24]; Defender #1: [DIR: 0; POS: 12,17]; Defender #2: [DIR: 1; POS: 12,116]; Defender #3: [DIR: 3; POS: 100,116]; 
[Tick #1638] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 96,25]; Defender #1: [DIR: 3; POS: 12,16]; Defender #2: [DIR: 1; POS: 13,116]; Defender #3: [DIR: 3; POS: 99,116]; 
[Tick #1639] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 96,26]; Defender #1: [DIR: 3; POS: 11,16]; Defender #2: [DIR: 1; POS: 14,116]; Defender #3: [DIR: 3; POS: 98,116]; 
[Tick #1640] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 96,27]; Defender #1: [DIR: 3; POS: 10,16]; Defender #2: [DIR: 1; POS: 15,116]; Defender #3: [DIR: 3; POS: 97,116]; 
[Tick #1641] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 96,28]; Defender #1: [DIR: 3; POS: 9,16]; Defender #2: [DIR: 1; POS: 16,116]; Defender #3: [DIR: 3; POS: 96,116]; 
[Tick #1642] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 96,29]; Defender #1: [DIR: 3; POS: 8,16]; Defender #2: [DIR: 1; POS: 17,116]; Defender #3: [DIR: 3; POS: 95,116]; 
[Tick #1643] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 2; POS: 96,30]; Defender #1: [DIR: 3; POS: 7,16]; Defender #2: [DIR: 1; POS: 18,116]; Defender #3: [DIR: 3; POS: 94,116]; 
[Tick #1644] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 2; POS: 96,31]; Defender #1: [DIR: 3; POS: 6,16]; Defender #2: [DIR: 1; POS: 19,116]; Defender #3: [DIR: 3; POS: 93,116]; 
[Tick #1645] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 96,32]; Defender #1: [DIR: 3; POS: 5,16]; Defender #2: [DIR: 1; POS: 20,116]; Defender #3: [DIR: 3; POS: 92,116]; 
[Tick #1646] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 97,32]; Defender #1: [DIR: 0; POS: 4,16]; Defender #2: [DIR: 1; POS: 21,116]; Defender #3: [DIR: 3; POS: 91,116]; 
[Tick #1647] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 98,32]; Defender #1: [DIR: 0; POS: 4,15]; Defender #2: [DIR: 1; POS: 22,116]; Defender #3: [DIR: 3; POS: 90,116]; 
[Tick #1648] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 99,32]; Defender #1: [DIR: 0; POS: 4,14]; Defender #2: [DIR: 1; POS: 23,116]; Defender #3: [DIR: 3; POS: 89,116]; 
[Tick #1649] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 100,32]; Defender #1: [DIR: 0; POS: 4,13]; Defender #2: [DIR: 0; POS: 24,116]; Defender #3: [DIR: 3; POS: 88,116]; 
[Tick #1650] Attacker: [DIR: 0; POS: 4,8]; Defender #0: [DIR: 1; POS: 101,32]; Defender #1: [DIR: 0; POS: 4,12]; Defender #2: [DIR: 0; POS: 24,115]; Defender #3: [DIR: 3; POS: 87,116]; 
[Tick #1651] Attacker: [DIR: 2; POS: 4,7]; Defender #0: [DIR: 1; POS: 102,32]; Defender #1: [DIR: 0; POS: 4,11]; Defender #2: [DIR: 0; POS: 24,114]; Defender #3: [DIR: 3; POS: 86,116]; 
[Tick #1652] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1653] Attacker: [DIR: 3; POS: 53,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1654] Attacker: [DIR: 3; POS: 52,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1655] Attacker: [DIR: 3; POS: 51,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1656] Attacker: [DIR: 3; POS: 50,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1657] Attacker: [DIR: 3; POS: 49,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1658] Attacker: [DIR: 3; POS: 48,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1659] Attacker: [DIR: 3; POS: 47,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1660] Attacker: [DIR: 3; POS: 46,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1661] Attacker: [DIR: 3; POS: 45,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1662] Attacker: [DIR: 3; POS: 44,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1663] Attacker: [DIR: 3; POS: 43,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1664] Attacker: [DIR: 3; POS: 42,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1665] Attacker: [DIR: 3; POS: 41,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1666] Attacker: [DIR: 3; POS: 40,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1667] Attacker: [DIR: 3; POS: 39,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1668] Attacker: [DIR: 3; POS: 38,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1669] Attacker: [DIR: 3; POS: 37,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1670] Attacker: [DIR: 0; POS: 36,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1671] Attacker: [DIR: 0; POS: 36,91]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1672] Attacker: [DIR: 0; POS: 36,90]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1673] Attacker: [DIR: 0; POS: 36,89]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1674] Attacker: [DIR: 0; POS: 36,88]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1675] Attacker: [DIR: 0; POS: 36,87]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1676] Attacker: [DIR: 0; POS: 36,86]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1677] Attacker: [DIR: 0; POS: 36,85]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1678] Attacker: [DIR: 0; POS: 36,84]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1679] Attacker: [DIR: 0; POS: 36,83]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1680] Attacker: [DIR: 0; POS: 36,82]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1681] Attacker: [DIR: 0; POS: 36,81]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1682] Attacker: [DIR: 3; POS: 36,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1683] Attacker: [DIR: 3; POS: 35,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1684] Attacker: [DIR: 3; POS: 34,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1685] Attacker: [DIR: 3; POS: 33,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1686] Attacker: [DIR: 3; POS: 32,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1687] Attacker: [DIR: 3; POS: 31,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1688] Attacker: [DIR: 3; POS: 30,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1689] Attacker: [DIR: 3; POS: 29,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1690] Attacker: [DIR: 3; POS: 28,80]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1691] Attacker: [DIR: 3; POS: 27,80]; Defender #0: [DIR: 3; POS: 54,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1692] Attacker: [DIR: 3; POS: 26,80]; Defender #0: [DIR: 3; POS: 53,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1693] Attacker: [DIR: 3; POS: 25,80]; Defender #0: [DIR: 3; POS: 52,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1694] Attacker: [DIR: 3; POS: 24,80]; Defender #0: [DIR: 3; POS: 51,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1695] Attacker: [DIR: 3; POS: 23,80]; Defender #0: [DIR: 3; POS: 50,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1696] Attacker: [DIR: 3; POS: 22,80]; Defender #0: [DIR: 3; POS: 49,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1697] Attacker: [DIR: 3; POS: 21,80]; Defender #0: [DIR: 3; POS: 48,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1698] Attacker: [DIR: 3; POS: 20,80]; Defender #0: [DIR: 3; POS: 47,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1699] Attacker: [DIR: 3; POS: 19,80]; Defender #0: [DIR: 3; POS: 46,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1700] Attacker: [DIR: 3; POS: 18,80]; Defender #0: [DIR: 3; POS: 45,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1701] Attacker: [DIR: 3; POS: 17,80]; Defender #0: [DIR: 3; POS: 44,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1702] Attacker: [DIR: 3; POS: 16,80]; Defender #0: [DIR: 3; POS: 43,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #1703] Attacker: [DIR: 3; POS: 15,80]; Defender #0: [DIR: 3; POS: 42,44]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
